"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"06/21/2021","AQS","060990005","5","8.8","ug/m3 LC","49","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"06/27/2021","AQS","060990005","5","7.5","ug/m3 LC","42","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/03/2021","AQS","060990005","5","5.8","ug/m3 LC","32","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/09/2021","AQS","060990005","5","8.9","ug/m3 LC","49","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/15/2021","AQS","060990005","5","7.4","ug/m3 LC","41","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/21/2021","AQS","060990005","5","6.9","ug/m3 LC","38","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/27/2021","AQS","060990005","5","6.6","ug/m3 LC","37","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/02/2021","AQS","060990005","5","15.7","ug/m3 LC","63","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/10/2021","AQS","060990005","5","10.7","ug/m3 LC","54","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/14/2021","AQS","060990005","5","16.3","ug/m3 LC","64","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/20/2021","AQS","060990005","5","29.2","ug/m3 LC","88","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/26/2021","AQS","060990005","5","17.8","ug/m3 LC","67","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/01/2021","AQS","060990005","5","14.9","ug/m3 LC","62","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/07/2021","AQS","060990005","5","13.4","ug/m3 LC","59","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/13/2021","AQS","060990005","5","13.6","ug/m3 LC","59","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/19/2021","AQS","060990005","5","2.7","ug/m3 LC","15","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/26/2021","AQS","060990005","5","6.3","ug/m3 LC","35","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/03/2021","AQS","060990005","5","38","ug/m3 LC","107","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/05/2021","AQS","060990005","5","37.6","ug/m3 LC","106","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/13/2021","AQS","060990005","5","6.2","ug/m3 LC","34","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/19/2021","AQS","060990005","5","7.5","ug/m3 LC","42","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/25/2021","AQS","060990005","5","4.7","ug/m3 LC","26","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/31/2021","AQS","060990005","5","4.9","ug/m3 LC","27","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"11/06/2021","AQS","060990005","5","8.8","ug/m3 LC","49","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"11/12/2021","AQS","060990005","5","32.6","ug/m3 LC","95","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"11/24/2021","AQS","060990005","5","10.3","ug/m3 LC","53","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"11/30/2021","AQS","060990005","5","39.2","ug/m3 LC","110","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"12/06/2021","AQS","060990005","5","20.6","ug/m3 LC","72","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"12/12/2021","AQS","060990005","5","28.2","ug/m3 LC","87","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"12/18/2021","AQS","060990005","5","19.3","ug/m3 LC","70","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"12/24/2021","AQS","060990005","5","5.4","ug/m3 LC","30","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"12/30/2021","AQS","060990005","5","8.8","ug/m3 LC","49","Modesto-14th Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"01/01/2021","AQS","060990006","3","24.8","ug/m3 LC","80","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/02/2021","AQS","060990006","3","21.7","ug/m3 LC","74","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/03/2021","AQS","060990006","3","20.2","ug/m3 LC","72","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/04/2021","AQS","060990006","3","15.8","ug/m3 LC","63","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/05/2021","AQS","060990006","3","7.3","ug/m3 LC","41","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/06/2021","AQS","060990006","3","13.5","ug/m3 LC","59","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/07/2021","AQS","060990006","3","17.1","ug/m3 LC","66","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/08/2021","AQS","060990006","3","19.9","ug/m3 LC","71","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/09/2021","AQS","060990006","3","15.5","ug/m3 LC","63","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/10/2021","AQS","060990006","3","26.4","ug/m3 LC","83","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/11/2021","AQS","060990006","3","26.6","ug/m3 LC","84","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/12/2021","AQS","060990006","3","41.1","ug/m3 LC","115","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/13/2021","AQS","060990006","3","38.4","ug/m3 LC","108","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/14/2021","AQS","060990006","3","20.5","ug/m3 LC","72","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/15/2021","AQS","060990006","3","25.8","ug/m3 LC","82","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/16/2021","AQS","060990006","3","29","ug/m3 LC","88","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/17/2021","AQS","060990006","3","43","ug/m3 LC","119","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/18/2021","AQS","060990006","3","14.7","ug/m3 LC","61","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/19/2021","AQS","060990006","3","1.3","ug/m3 LC","7","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/20/2021","AQS","060990006","3","8.1","ug/m3 LC","45","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/21/2021","AQS","060990006","3","13.5","ug/m3 LC","59","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/22/2021","AQS","060990006","3","5.5","ug/m3 LC","31","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/23/2021","AQS","060990006","3","12.1","ug/m3 LC","57","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/24/2021","AQS","060990006","3","11.9","ug/m3 LC","56","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/25/2021","AQS","060990006","3","2.2","ug/m3 LC","12","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/26/2021","AQS","060990006","3","7.8","ug/m3 LC","43","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/27/2021","AQS","060990006","3","3.8","ug/m3 LC","21","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/28/2021","AQS","060990006","3","3","ug/m3 LC","17","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/29/2021","AQS","060990006","3","4.2","ug/m3 LC","23","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/30/2021","AQS","060990006","3","9.5","ug/m3 LC","52","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"01/31/2021","AQS","060990006","3","12.7","ug/m3 LC","58","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/01/2021","AQS","060990006","3","12.2","ug/m3 LC","57","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/02/2021","AQS","060990006","3","7","ug/m3 LC","39","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/03/2021","AQS","060990006","3","3.6","ug/m3 LC","20","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/04/2021","AQS","060990006","3","7.7","ug/m3 LC","43","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/05/2021","AQS","060990006","3","19.1","ug/m3 LC","70","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/06/2021","AQS","060990006","3","22.9","ug/m3 LC","77","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/07/2021","AQS","060990006","3","30.6","ug/m3 LC","91","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/08/2021","AQS","060990006","3","27.6","ug/m3 LC","85","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/09/2021","AQS","060990006","3","19.3","ug/m3 LC","70","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/10/2021","AQS","060990006","3","9.8","ug/m3 LC","52","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/11/2021","AQS","060990006","3","19.3","ug/m3 LC","70","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/12/2021","AQS","060990006","3","4.2","ug/m3 LC","23","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/13/2021","AQS","060990006","3","5.7","ug/m3 LC","32","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/14/2021","AQS","060990006","3","2.7","ug/m3 LC","15","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/15/2021","AQS","060990006","3","4.7","ug/m3 LC","26","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/16/2021","AQS","060990006","3","4.5","ug/m3 LC","25","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/17/2021","AQS","060990006","3","3.1","ug/m3 LC","17","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/18/2021","AQS","060990006","3","11.7","ug/m3 LC","56","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/19/2021","AQS","060990006","3","12.3","ug/m3 LC","57","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/20/2021","AQS","060990006","3","3.4","ug/m3 LC","19","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/21/2021","AQS","060990006","3","7","ug/m3 LC","39","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/22/2021","AQS","060990006","3","16.1","ug/m3 LC","64","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/23/2021","AQS","060990006","3","13.6","ug/m3 LC","59","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/24/2021","AQS","060990006","3","6.2","ug/m3 LC","34","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/25/2021","AQS","060990006","3","3.9","ug/m3 LC","22","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/26/2021","AQS","060990006","3","10.1","ug/m3 LC","53","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/27/2021","AQS","060990006","3","3.3","ug/m3 LC","18","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"02/28/2021","AQS","060990006","3","8.3","ug/m3 LC","46","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"03/01/2021","AQS","060990006","3","11","ug/m3 LC","55","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"03/02/2021","AQS","060990006","3","11.3","ug/m3 LC","55","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"03/03/2021","AQS","060990006","3","12","ug/m3 LC","56","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"03/04/2021","AQS","060990006","3","14.6","ug/m3 LC","61","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"03/05/2021","AQS","060990006","3","15.5","ug/m3 LC","63","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"03/06/2021","AQS","060990006","3","2.7","ug/m3 LC","15","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"03/07/2021","AQS","060990006","3","4.1","ug/m3 LC","23","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"03/08/2021","AQS","060990006","3","8.8","ug/m3 LC","49","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"03/09/2021","AQS","060990006","3","4.8","ug/m3 LC","27","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"03/10/2021","AQS","060990006","3","2.5","ug/m3 LC","14","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"03/11/2021","AQS","060990006","3","4.5","ug/m3 LC","25","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"03/12/2021","AQS","060990006","3","8.4","ug/m3 LC","47","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"03/13/2021","AQS","060990006","3","9.4","ug/m3 LC","52","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"03/14/2021","AQS","060990006","3","3","ug/m3 LC","17","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"03/15/2021","AQS","060990006","3","2.4","ug/m3 LC","13","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"03/16/2021","AQS","060990006","3","7.9","ug/m3 LC","44","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"03/17/2021","AQS","060990006","3","11.6","ug/m3 LC","56","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
"03/18/2021","AQS","060990006","3","8.5","ug/m3 LC","47","Turlock","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.488317","-120.836008"
